loc,misses,hits,total,ratio
633539,282858,1295743,1578601,4.580895714457431
633551,282866,1295779,1578645,4.580893426569471
633612,282897,1295940,1578837,4.580960561617832
633630,282911,1295985,1578896,4.580892930992432
633649,282935,1296047,1578982,4.580723487726863
633724,282959,1296209,1579168,4.580907481295877
633763,282995,1296250,1579245,4.580469619604587
633924,283056,1296622,1579678,4.58079673280199
634184,283056,1296622,1579678,4.58079673280199
634260,283107,1296851,1579958,4.58078041164648
634269,283110,1296870,1579980,4.580798982727562
634380,283187,1297037,1580224,4.580143156288954
634414,283206,1297114,1580320,4.580107766078402
634414,283206,1297114,1580320,4.580107766078402
634495,283206,1297379,1580585,4.5810434807172165
634568,283239,1297462,1580701,4.580802784927217
634580,283251,1297484,1580735,4.5806863876914825
634721,283370,1297987,1581357,4.580537812753644
634742,283384,1298027,1581411,4.580452671992773
634751,283390,1298042,1581432,4.5804086241575215
635055,283562,1298604,1582166,4.579612218844556
635134,283562,1298831,1582393,4.5804127492400255
635150,283562,1298838,1582400,4.580437435199356
635227,283565,1298905,1582470,4.580625253469222
635235,283565,1298928,1582493,4.580706363620334
635296,283565,1299046,1582611,4.58112249396082
635312,283573,1299067,1582640,4.581067308946903
635386,283614,1299214,1582828,4.580923367675784
635436,283625,1299296,1582921,4.581034817100044
635496,283657,1299421,1583078,4.580958693069446
635605,283717,1299712,1583429,4.581015589478247
635716,283730,1299804,1583534,4.581129947485286
635738,283738,1299822,1583560,4.581064221218166
635751,283738,1299863,1583601,4.581208720721229
635836,283775,1299967,1583742,4.580977887410801
635909,283817,1300047,1583864,4.58058185380016
635968,283859,1300197,1584056,4.580432538689983
635976,283859,1300222,1584081,4.580520610584832
636031,283875,1300299,1584174,4.580533685601057
636051,283899,1300335,1584234,4.580273266196781
636073,283899,1300385,1584284,4.580449385168669
636122,283919,1300458,1584377,4.580383841870392
636137,283919,1300470,1584389,4.580426107446137
636185,283949,1300605,1584554,4.580417610204649
636215,283970,1300639,1584609,4.580198612529492
636245,283996,1300702,1584698,4.580001126776433
636937,284376,1301387,1585763,4.57628984161814
637080,284421,1301481,1585902,4.575896294577404
637087,284421,1301497,1585918,4.575952549214017
637171,284459,1301598,1586057,4.575696321789783
637485,284581,1302473,1587054,4.576809414542784
637510,284590,1302502,1587092,4.576766576478443
637638,284641,1302664,1587305,4.5765156811562635
637702,284653,1302893,1587546,4.577127239129747
637710,284653,1302915,1587568,4.577204526212617
641117,286164,1310326,1596490,4.578933758264491
641121,286167,1310327,1596494,4.578889249983401
641200,286167,1310667,1596834,4.580077367411337
641346,286210,1311241,1597451,4.581394780056602
641588,286254,1311370,1597624,4.5811412242274345
641624,286272,1311407,1597679,4.5809824223116475
641688,286287,1311491,1597778,4.5810358137114155
641702,286296,1311527,1597823,4.581017548271719
641710,286304,1311545,1597849,4.580952414217056
641938,286526,1312036,1598562,4.579116729371854
641971,286552,1312130,1598682,4.579029286133058
642056,286585,1312238,1598823,4.578878866653873
642168,286650,1312437,1599087,4.578534798534799
642241,286683,1312526,1599209,4.578318212101869
642347,286750,1313196,1599946,4.579585004359198
642394,286772,1313262,1600034,4.579463824920146
642428,286797,1313322,1600119,4.579273841776588
642456,286816,1313362,1600178,4.579109952024992
642481,286838,1313388,1600226,4.57884938536735
642507,286844,1313422,1600266,4.578872139560179
642534,286859,1313490,1600349,4.578869758313318
642561,286879,1313562,1600441,4.578801515621569
642677,286939,1313777,1600716,4.578593359564228
642832,287025,1314012,1601037,4.578040240397178
644286,287869,1317613,1605482,4.577127096005475
644299,287871,1317619,1605490,4.577116138826072
644305,287871,1317667,1605538,4.577282880178969
644311,287871,1317681,1605552,4.577331513073564
644331,287894,1317722,1605616,4.577108241227674
644385,287923,1317865,1605788,4.5771438891648115
644415,287932,1317908,1605840,4.5771501604545515
644428,287938,1317917,1605855,4.577086039355694
644456,287958,1317965,1605923,4.576934830773932
644620,288051,1318344,1606395,4.576772863138819
644670,288081,1318495,1606576,4.576820408149097
645101,288318,1319728,1608046,4.577334748437489
645130,288329,1319748,1608077,4.5772294843737535
645200,288350,1319802,1608152,4.577083405583492
645385,288449,1320119,1608568,4.576611463378275
645490,288531,1320364,1608895,4.5761599273561595
645521,288542,1320407,1608949,4.576134496884336
645576,288560,1320478,1609038,4.576095092874965
645623,288572,1320565,1609137,4.576206284740031
645702,288598,1320678,1609276,4.576185559151484
645810,288647,1320794,1609441,4.5758105921766035
645866,288656,1320906,1609562,4.576055928163627
645940,288668,1320964,1609632,4.576066623248853
646093,288713,1321073,1609786,4.575730916169345
646175,288743,1321196,1609939,4.575681488382402
646221,288766,1321264,1610030,4.575552523496533
646278,288800,1321360,1610160,4.5753462603878114
646498,288912,1321772,1610684,4.5749986154953755
646532,288926,1321819,1610745,4.57493960391242
646547,288933,1321840,1610773,4.57490144774048
646553,288933,1321854,1610787,4.574949901880367
647174,288952,1322568,1611520,4.577120075306626
647226,288967,1322654,1611621,4.577180093228638
647264,288990,1322738,1611728,4.577106474272466
647292,288998,1322870,1611868,4.577436522052055
647299,288998,1322887,1611885,4.577495345988553
647837,289275,1324324,1613599,4.57807968196353
647852,289289,1324351,1613640,4.577951460304401
647868,289295,1324357,1613652,4.5778772533227325
647886,289295,1324367,1613662,4.577911820114416
647925,289306,1324445,1613751,4.578007369359778
647976,289336,1324575,1613911,4.577982000165897
647995,289350,1324597,1613947,4.577836530153793
648502,289430,1326021,1615451,4.581491206854853
648531,289437,1326074,1615511,4.58156351814039
648575,289455,1326106,1615561,4.581389162391391
648720,289455,1326450,1615905,4.582577602736176
648753,289479,1326533,1616012,4.582484394377485
649080,289661,1327198,1616859,4.581900911755466
649097,289684,1327243,1616927,4.58169246489278
649131,289725,1327376,1617101,4.581503149538356
649162,289735,1327430,1617165,4.581531399382194
649191,289743,1327440,1617183,4.581439413549249
649231,289772,1327502,1617274,4.581194870449871
649249,289773,1327556,1617329,4.581365413616866
649261,289773,1327585,1617358,4.581465491954047
649282,289795,1327620,1617415,4.581238461671181
649295,289803,1327633,1617436,4.58115685482897
649297,289803,1327638,1617441,4.581174107928489
649301,289808,1327647,1617455,4.581126124882681
649311,289808,1327668,1617476,4.581198586650472
649357,289824,1327707,1617531,4.581080241801921
649374,289824,1327755,1617579,4.5812458595561445
649376,289824,1327757,1617581,4.581252760295904
649568,289913,1328128,1618041,4.581126061956518
649601,289921,1328170,1618091,4.581144518679227
650076,290207,1328920,1619127,4.579214147143246
650275,290360,1329279,1619639,4.578037608486017
650322,290360,1329454,1619814,4.578640308582449
650349,290362,1329528,1619890,4.578863625405528
650364,290377,1329553,1619930,4.578713190094256
652005,291103,1332968,1624071,4.579025293452833
652214,291185,1333514,1624699,4.5796109002867595
652346,291277,1333957,1625234,4.579685316726003
652356,291277,1333973,1625250,4.579740247256049
652382,291289,1334009,1625298,4.579675167960342
653274,291488,1336129,1627617,4.583821632451421
653294,291497,1336144,1627641,4.583731564990377
653370,291525,1336230,1627755,4.5835863133522
653382,291534,1336266,1627800,4.583568297351253
653724,291767,1336758,1628525,4.581594217303533
653731,291767,1336781,1628548,4.581673047328862
653734,291767,1336790,1628557,4.581703893860512
653741,291767,1336814,1628581,4.581786151278246
653752,291775,1336826,1628601,4.581701653671494
653767,291783,1336852,1628635,4.581665141560681
653775,291788,1336871,1628659,4.5816517471588964
653785,291788,1336898,1628686,4.581744280093766
653789,291791,1336903,1628694,4.581714309214472
653905,291841,1337524,1629365,4.583057212660319
653927,291845,1337555,1629400,4.583100618478987
653957,291863,1337620,1629483,4.58304067319256
653996,291884,1337691,1629575,4.582954187279879
654104,291963,1338047,1630010,4.582933453896556
654258,292036,1338439,1630475,4.583130162034817
654306,292051,1338585,1630636,4.583394681065978
654329,292084,1338635,1630719,4.5830480272798235
654405,292088,1341688,1633776,4.593437594149708
654891,292199,1341957,1634156,4.5926132532965545
654960,292253,1342114,1634367,4.59230187542985
655095,292263,1342355,1634618,4.592969346102654
655141,292300,1342461,1634761,4.592750598699966
655148,292300,1342481,1634781,4.592819021553199
655174,292314,1342546,1634860,4.592821418064137
655194,292324,1342567,1634891,4.592736142088915
655197,292324,1342575,1634899,4.592763508983183
655206,292334,1342598,1634932,4.592685079395486
655327,292415,1342820,1635235,4.592172084195407
655511,292415,1342822,1635237,4.592178923789819
655525,292421,1342866,1635287,4.592235167788907
655600,292464,1343089,1635553,4.592322473877127
655605,292464,1343100,1635564,4.592360085343837
655840,292627,1343628,1636255,4.59160637945234
655973,292696,1343730,1636426,4.590872441030967
656000,292708,1343787,1636495,4.590878964702024
656130,292709,1344172,1636881,4.59217858009149
656179,292729,1344287,1637016,4.592257685436017
656197,292737,1344338,1637075,4.59230640472506
656244,292765,1344436,1637201,4.592201936706915
656289,292792,1344524,1637316,4.592079018552419
656301,292792,1344553,1637345,4.592178064974453
656345,292811,1344638,1637449,4.592170376112919
656367,292833,1344679,1637512,4.591965386414783
656434,292873,1344831,1637704,4.591857221389476
656624,292994,1345106,1638100,4.590899472344144
656639,293000,1345122,1638122,4.590860068259386
656675,293018,1345203,1638221,4.59085448675508
656893,293114,1345719,1638833,4.591111308228198
656901,293114,1345719,1638833,4.591111308228198
656911,293114,1345739,1638853,4.591179541065934
656941,293133,1345805,1638938,4.591107108377426
657034,293147,1345883,1639030,4.591153926187203
657044,293147,1345903,1639050,4.591222151343865
657398,293314,1346972,1640286,4.592252671198784
657406,293314,1346993,1640307,4.592324266826677
657473,293380,1347269,1640649,4.592231917649465
657542,293388,1347446,1640834,4.592709994955485
657547,293388,1347446,1640834,4.592709994955485
657566,293411,1347469,1640880,4.592428368397913
657654,293454,1347593,1641047,4.592177990417579
657717,293480,1347691,1641171,4.592105083821726
657725,293480,1347713,1641193,4.5921800463404665
657737,293487,1347732,1641219,4.5921352564168085
657740,293489,1347735,1641224,4.592114184858717
657753,293499,1347754,1641253,4.592022460042453
657793,293513,1347843,1641356,4.592106652856943
657804,293522,1347855,1641377,4.592006732033715
657835,293530,1347893,1641423,4.592011038054032
657843,293530,1347913,1641443,4.592079174190031
657933,293530,1348349,1641879,4.593564541954826
657977,293556,1348446,1642002,4.593488124923353
657979,293556,1348456,1642012,4.593522189973974
658036,293556,1348713,1642269,4.594397661774925
658081,293559,1348813,1642372,4.594691356763036
658136,293568,1348831,1642399,4.594611810551559
658301,293649,1348998,1642647,4.593913141199187
658538,293842,1349827,1643669,4.593717031602018
658569,293856,1349888,1643744,4.59370576064467
658588,293866,1349911,1643777,4.593627707866851
658637,293866,1350020,1643886,4.593998625223741
658717,293885,1350104,1643989,4.593987444068258
658718,293885,1350106,1643991,4.593994249451316
658904,293903,1350816,1644719,4.596128654692194
658911,293907,1350825,1644732,4.5960967244740685
658931,293920,1350849,1644769,4.595975095264017
659065,293981,1350991,1644972,4.595504471377402
659286,293985,1351037,1645022,4.595598414885113
659318,294010,1351151,1645161,4.595595387911976
659668,294010,1351551,1645561,4.596955885854222
659699,294010,1351628,1645638,4.597217781708105
659714,294011,1351661,1645672,4.597314386196435
659820,294076,1352037,1646113,4.59757681687727
659923,294147,1352233,1646380,4.597133406086073
659935,294153,1352268,1646421,4.5971586215336915
660012,294204,1352355,1646559,4.5966574213810825
660124,294230,1352554,1646784,4.596927573666859
660147,294230,1352612,1646842,4.597124698365224
660188,294265,1352738,1647003,4.597006099943928
660254,294303,1352852,1647155,4.596799896705097
660342,294378,1353042,1647420,4.5962741780975485
660349,294389,1353056,1647445,4.596149992017365
660401,294402,1353185,1647587,4.596385214774356
660534,294488,1353456,1647944,4.595963163184917
660556,294503,1353488,1647991,4.595837733401697
660588,294516,1353557,1648073,4.595869154816716
661109,294802,1354404,1649206,4.594283620870957
661212,294822,1354565,1649387,4.594518048178223
661494,294822,1354892,1649714,4.595627192000597
661516,294823,1354914,1649737,4.595686225294498
661720,294962,1355264,1650226,4.594707114814789
661769,294987,1355361,1650348,4.594646543745996
661825,295003,1355396,1650399,4.594515987973003
661891,295050,1355509,1650559,4.5941670903236735
661921,295054,1355529,1650583,4.594172592135677
661948,295063,1355577,1650640,4.594195137987481
661965,295073,1355601,1650674,4.594120776892498
661983,295078,1355625,1650703,4.594124265448458
661985,295078,1355636,1650714,4.594161543727421
662120,295136,1355798,1650934,4.5938076005638075
662275,295235,1356062,1651297,4.593161379917692
662374,295283,1356236,1651519,4.5930039995529715
662511,295283,1356758,1652041,4.594771795193086
662545,295324,1356891,1652215,4.594584253226964
662563,295327,1356941,1652268,4.594706884233409
662585,295342,1356975,1652317,4.594588646382838
662626,295363,1357022,1652385,4.594421102169195
662669,295385,1357109,1652494,4.594373444826243
662727,295416,1357219,1652635,4.5942636824004115
662740,295423,1357245,1652668,4.59424283146539
663158,295624,1358152,1653776,4.5941872107812625
663312,295753,1358488,1654241,4.5933194253312735
663347,295775,1358548,1654323,4.59318062716592
663424,295802,1358666,1654468,4.5931602896532135
663493,295830,1358776,1654606,4.593097387012811
663517,295856,1358850,1654706,4.59294386458277
663570,295877,1358965,1654842,4.593006553398879
663577,295884,1358979,1654863,4.59294520825729
663588,295892,1358996,1654888,4.59287848268963
663725,295954,1359362,1655316,4.593152989991688
663772,295977,1359476,1655453,4.5931812269196595
663943,296026,1359871,1655897,4.593755278252586
664203,296145,1360572,1656717,4.594276452413514
664234,296171,1360702,1656873,4.594312069716481
664246,296180,1360738,1656918,4.594294010399081
664317,296236,1360884,1657120,4.593918362386746
664502,296333,1361249,1657582,4.5936463370599965
664508,296333,1361263,1657596,4.593693581207628
664784,296435,1361558,1657993,4.593108101270093
664832,296472,1361692,1658164,4.592986858792736
664842,296472,1361708,1658180,4.593040826789713
664914,296543,1361862,1658405,4.592460452615641
664934,296555,1361907,1658462,4.59242636273204
665000,296604,1362082,1658686,4.592257690388531
665021,296626,1362163,1658789,4.5921901653934585
665040,296639,1362189,1658828,4.5920765644436505
665049,296644,1362212,1658856,4.592076697994903
665062,296652,1362239,1658891,4.59204387632647
665098,296663,1362305,1658968,4.592096082086408
666040,297097,1363797,1660894,4.590409866137995
666052,297100,1363826,1660926,4.590461124200606
666078,297100,1363849,1660949,4.590538539212386
666085,297102,1363868,1660970,4.590571588208763
666099,297107,1363881,1660988,4.590538088971313
666136,297144,1363955,1661099,4.590215518401853
666147,297150,1363969,1661119,4.590169947837793
666214,297187,1364122,1661309,4.590113295669057
666260,297216,1364232,1661448,4.590035529715762
666269,297223,1364242,1661465,4.589961072999062
666345,297252,1364321,1661573,4.589779042697779
666411,297272,1364423,1661695,4.589813369573993
666450,297305,1364529,1661834,4.58966044970653
666485,297323,1364629,1661952,4.589718925209284
666517,297346,1364684,1662030,4.589548875720541
666580,297362,1364736,1662098,4.589476799322038
667065,297362,1364736,1662098,4.589476799322038
667573,297550,1365161,1662711,4.588005377247521
667618,297587,1365314,1662901,4.587949070355896
667694,297610,1365445,1663055,4.588034676254158
667751,297640,1365578,1663218,4.588019083456524
667763,297644,1365597,1663241,4.588021260297537
667779,297656,1365647,1663303,4.588004273389416
667780,297656,1365652,1663308,4.588021071303787
667787,297656,1365669,1663325,4.588078184212648
667806,297667,1365698,1663365,4.588006060463538
667858,297705,1365866,1663571,4.587984750004199
667865,297709,1365884,1663593,4.587983567846454
667914,297720,1365939,1663659,4.587998790810158
667936,297734,1365989,1663723,4.587950989809696
667999,297734,1366183,1663917,4.588602578140219
668027,297768,1366299,1664067,4.588468203433545
668085,297809,1366400,1664209,4.588175642777753
668095,297812,1366424,1664236,4.5882100116852245
668106,297812,1366434,1664246,4.588243589915786
670157,298769,1368737,1667506,4.581255083358715
670183,298789,1368822,1667611,4.581232910180763
670192,298791,1368831,1667622,4.5812323664367405
670199,298791,1368855,1667646,4.581312690141269
670300,298850,1369099,1667949,4.5812246946628745
670304,298850,1369104,1667954,4.58124142546428
670313,298850,1369130,1667980,4.581328425631588
670365,298870,1369182,1668052,4.581195837655168
670961,299313,1370329,1669642,4.578247520154487
670974,299322,1370372,1669694,4.57825351962101
671033,299362,1370563,1669925,4.578279808392515
671219,299459,1371074,1670533,4.578503234165612
671331,299515,1371276,1670791,4.5783216199522565
671337,299515,1371290,1670805,4.578368362185533
671440,299618,1371488,1671106,4.5774552930731796
671532,299657,1371570,1671227,4.5771331889460285
671591,299688,1371689,1671377,4.5770568057446415
671706,299749,1371952,1671701,4.577002758975009
671828,299750,1372274,1672024,4.578061718098415
671846,299755,1372324,1672079,4.57815215759537
672103,299921,1372873,1672794,4.577448728165083
672112,299928,1372890,1672818,4.577398575658158
672690,300144,1373638,1673782,4.576596566981182
672738,300156,1373713,1673869,4.5766634683298015
672743,300156,1373725,1673881,4.576703447540612
672935,300290,1374120,1674410,4.5759765559958705
672996,300311,1374216,1674527,4.575976237966641
673047,300342,1374364,1674706,4.575996697098641
673075,300354,1374405,1674759,4.575950378553307
673103,300380,1374453,1674833,4.57571409547906
673109,300380,1374471,1674851,4.575774019575205
673127,300397,1374507,1674904,4.5756349098026945
673177,300424,1374552,1674976,4.575373472159348
673685,300859,1375802,1676661,4.572912892750424
673690,300864,1377313,1678177,4.577859099127845
673699,300868,1377324,1678192,4.577834797984498
673706,300870,1377346,1678216,4.577877488616346
673715,300883,1377372,1678255,4.577766108420882
673813,300888,1377695,1678583,4.578763526627848
673851,300906,1377762,1678668,4.5787122888875595
673859,300914,1377784,1678698,4.57866367134796
673940,300945,1377855,1678800,4.578427951951353
673990,300995,1377962,1678957,4.578022890745693
674033,301003,1377980,1678983,4.57796101699983
674035,301003,1377982,1678985,4.577967661451879
674098,301005,1378203,1679208,4.578671450640355
674104,301005,1378217,1679222,4.578717961495657
674133,301016,1378266,1679282,4.578713423871156
674162,301029,1378318,1679347,4.578688432011534
674229,301080,1378572,1679652,4.578756476683938
674249,301110,1378631,1679741,4.578496230613397
674367,301205,1378919,1680124,4.578008333195
674514,301357,1379177,1680534,4.576555381159223
674516,301359,1379178,1680537,4.576528326680139
674608,301411,1379309,1680720,4.576173397785747
674615,301411,1379328,1680739,4.576236434635763
674652,301413,1379371,1680784,4.576348730811213
674687,301440,1379448,1680888,4.576194267515923
674973,301440,1379958,1681398,4.577886146496815
675021,301491,1380072,1681563,4.577489875319661
675024,301491,1380079,1681570,4.577513093259832
675101,301494,1380232,1681726,4.577975017744963
675128,301518,1380289,1681807,4.577799667018221
675219,301526,1380329,1681855,4.577810868714472
675246,301544,1380388,1681932,4.577733266123683
675560,301713,1380966,1682679,4.577084845532013
675633,301724,1381085,1682809,4.577312378199944
675651,301724,1381085,1682809,4.577312378199944
675659,301724,1381114,1682838,4.577408492529597
675680,301724,1381143,1682867,4.577504606859248
675822,301811,1381396,1683207,4.577023368929562
675887,301827,1381547,1683374,4.5772810252230585
676003,301882,1381756,1683638,4.577139412088167
676084,301964,1382038,1684002,4.576830350637825
676125,301987,1382105,1684092,4.576703632937842
676152,301987,1382167,1684154,4.576908939788799
676219,302000,1382210,1684210,4.576854304635762
676314,302075,1382546,1684621,4.576830257386411
676325,302082,1382554,1684636,4.576750683589224
676390,302083,1382821,1684904,4.577619395993816
676599,302237,1383541,1685778,4.577669180146706
676644,302259,1383618,1685877,4.577590741714887
676655,302283,1383645,1685928,4.577316620517859
676736,302320,1383837,1686157,4.577391505689336
676784,302327,1383849,1686176,4.57732521408938
676800,302335,1383864,1686199,4.577253708634462
676832,302354,1383964,1686318,4.5772968110228405
676873,302384,1384015,1686399,4.5770113498068685
677245,302512,1385203,1687715,4.5790018247210025
677267,302521,1385263,1687784,4.579063932751776
677302,302532,1385328,1687860,4.579112292253382
677339,302550,1385373,1687923,4.578988596926128
677366,302557,1385434,1687991,4.579084271724006
677398,302574,1385507,1688081,4.579068260987395
677445,302606,1385597,1688203,4.578881449806018
677496,302626,1385685,1688311,4.578869627857488
677528,302643,1385753,1688396,4.578837111712479
677679,302697,1386127,1688824,4.579255823480246
677684,302697,1386143,1688840,4.579308681618913
677699,302707,1386172,1688879,4.579253205244676
677742,302744,1386253,1688997,4.578961102449594
677829,302761,1386344,1689105,4.579004561353675
677853,302775,1386379,1689154,4.5789084303525724
677854,302775,1386384,1689159,4.578924944265544
677944,302841,1386570,1689411,4.578541214696821
677965,302843,1386581,1689424,4.578547300086183
686371,302871,1411729,1714600,4.661156069745865
686403,302889,1411771,1714660,4.661017732568697
686495,302957,1412000,1714957,4.660727429965308
686547,302995,1412070,1715065,4.66037393356326
686628,303044,1412210,1715254,4.660082364277135
686680,303074,1412335,1715409,4.66003352316596
686687,303074,1412358,1715432,4.6601094122227575
686695,303074,1412383,1715457,4.660191900327972
686729,303081,1412405,1715486,4.660156855758031
686837,303129,1412552,1715681,4.659903869309765
686925,303135,1412776,1715911,4.660550579774688
687113,303135,1413157,1716292,4.66180744552757
687201,303160,1413341,1716501,4.6620299511808945
687232,303175,1413408,1716583,4.662020285313763
687348,303218,1413608,1716826,4.662018745588982
687353,303220,1413615,1716835,4.6620110810632545
687431,303243,1413683,1716926,4.661881725217071
687525,303277,1413855,1717132,4.661926225859528
687616,303358,1413980,1717338,4.661093493496133
687675,303393,1414124,1717517,4.6610304126990405
687811,303462,1414368,1717830,4.660774660418768
687817,303465,1414379,1717844,4.66076483284728
687823,303466,1414388,1717854,4.660779131764349
687889,303490,1414436,1717926,4.660568717255923
687909,303508,1414488,1717996,4.660463645109849
696740,303519,1440968,1744487,4.747538045394193
696828,303537,1441284,1744821,4.748297571630476
696854,303537,1441393,1744930,4.74865667118012
696885,303563,1441461,1745024,4.748473957629883
696898,303579,1441493,1745072,4.748329100497728
696917,303587,1441528,1745115,4.748319262682526
696932,303604,1441560,1745164,4.748158785786749
696972,303627,1441597,1745224,4.747920968820296
697003,303653,1441698,1745351,4.747847049098807
697052,303670,1441776,1745446,4.747838113741891
697176,303726,1441929,1745655,4.747466466486241
697287,303791,1442222,1746013,4.747415163714527
697430,303846,1442428,1746274,4.747233796067745
697667,303884,1442628,1746512,4.747298311197694
697673,303884,1442642,1746526,4.747344381408696
697676,303886,1442646,1746532,4.747326299994077
697705,303902,1442717,1746619,4.747309988088265
697946,303984,1443107,1747091,4.747312358545186
697979,303984,1443189,1747173,4.747582109584715
697996,303994,1443206,1747200,4.747481858194569
698006,303994,1443222,1747216,4.747534490812319
698037,304010,1443264,1747274,4.747422782145324
698596,304324,1444533,1748857,4.746694312640475
698601,304324,1444533,1748857,4.746694312640475
698647,304324,1444565,1748889,4.746799463729446
698736,304371,1444711,1749082,4.746546155842705
698748,304371,1444726,1749097,4.746595437804522
698761,304374,1444759,1749133,4.74665707320599
698955,304402,1445211,1749613,4.747705337021439
698990,304422,1445277,1749699,4.747610225279382
699020,304443,1445351,1749794,4.747525809429023
699041,304443,1445380,1749823,4.747621065355419
699089,304465,1445479,1749944,4.74760317277848
699261,304515,1445903,1750418,4.748216015631414
699267,304515,1445917,1750432,4.7482619903781424
699328,304532,1446112,1750644,4.748637253227904
699684,304712,1446901,1751613,4.748421460264118
699695,304712,1446931,1751643,4.7485199138858984
699717,304728,1446962,1751690,4.74837231892048
699791,304781,1447141,1751922,4.748133905984953
699807,304786,1447180,1751966,4.748183971704737
699836,304799,1447265,1752064,4.748260328938087
699877,304814,1447346,1752160,4.748292401267658
699885,304814,1447368,1752182,4.748364576430216
699900,304825,1447395,1752220,4.74828180103338
699983,304843,1447555,1752398,4.748526290582365
700335,304971,1448362,1753333,4.749179430175328
700372,304992,1448506,1753498,4.749324572447802
700440,305021,1448600,1753621,4.749181203917107
700472,305049,1448665,1753714,4.748958364066101
700548,305088,1448819,1753907,4.748856067757499
700738,305200,1449323,1754523,4.748764744429882
702080,305862,1451957,1757819,4.747098364621953
702106,305872,1451997,1757869,4.7470739394256425
702409,306036,1452790,1758826,4.747121253708714
702429,306050,1452811,1758861,4.746972716876328
702503,306092,1453061,1759153,4.747138115337872
702514,306109,1453089,1759198,4.746965950037405
702974,306448,1454125,1760573,4.745095415861745
703001,306448,1454193,1760641,4.74531731321464
703730,306545,1454933,1761478,4.746229754195959
703802,306575,1455067,1761642,4.746202397455761
703848,306608,1455147,1761755,4.745952486562647
703928,306651,1455251,1761902,4.745626135248214
703960,306664,1455267,1761931,4.745477134583779
703967,306668,1455293,1761961,4.7455000195651325
704014,306683,1455628,1762311,4.746360248204172
704025,306684,1455657,1762341,4.746439331689948
704085,306755,1455793,1762548,4.745784094798781
704121,306785,1455851,1762636,4.745509069869779
704266,306785,1456287,1763072,4.746930260605962
704667,306953,1457505,1764458,4.748300228373725
704674,306957,1457512,1764469,4.74826115710018
704702,306958,1457571,1764529,4.748437897041289
704819,307051,1457795,1764846,4.747729204594677
704838,307076,1457849,1764925,4.747518529614818
704887,307087,1457915,1765002,4.747563394087018
705082,307108,1458366,1765474,4.748707295153497
705098,307114,1458425,1765539,4.748806632064966
705172,307177,1458646,1765823,4.7485521376926005
705191,307177,1458684,1765861,4.748675844871198
705241,307211,1458770,1765981,4.748430231990391
705242,307211,1458775,1765986,4.748446507449278
705259,307214,1458802,1766016,4.748488024634294
705264,307214,1458814,1766028,4.748527085354183
705273,307224,1458847,1766071,4.748479936463297
705361,307224,1459105,1766329,4.74931971460563
705383,307237,1459122,1766359,4.749174090360211
705411,307257,1459170,1766427,4.749021177711167
705431,307273,1459233,1766506,4.7489789210246265
705440,307277,1459243,1766520,4.748949644783046
705449,307278,1459272,1766550,4.749028566965419
705486,307288,1459314,1766602,4.749010700059879
705499,307291,1459324,1766615,4.74899687917967
705520,307291,1459381,1766672,4.749182371107517
705521,307291,1459386,1766677,4.749198642329258
705544,307302,1459455,1766757,4.749253177655857
705549,307305,1459466,1766771,4.749242609134248
705578,307322,1459523,1766845,4.749165370523425
705582,307328,1459528,1766856,4.749088921282799
705626,307397,1459570,1766967,4.748159546124393
705664,307414,1459640,1767054,4.7481246787719495
705673,307416,1459656,1767072,4.748145834959794
705843,307433,1459924,1767357,4.748755013287448
705920,307541,1460334,1767875,4.748420535798479
