loc,misses,hits,total,ratio
10,15,1,16,0.06666666666666667
37,43,24,67,0.5581395348837209
169,162,205,367,1.2654320987654322
190,185,225,410,1.2162162162162162
297,281,341,622,1.2135231316725978
318,299,352,651,1.1772575250836121
318,299,352,651,1.1772575250836121
339,312,363,675,1.1634615384615385
671,667,1598,2265,2.395802098950525
691,678,1608,2286,2.3716814159292037
717,705,1642,2347,2.329078014184397
2583,1717,4611,6328,2.685497961560862
2619,1760,4645,6405,2.6392045454545454
3042,2032,4959,6991,2.440452755905512
3094,2099,5045,7144,2.4035254883277752
3112,2121,5063,7184,2.387081565299387
3158,2138,5085,7223,2.3783910196445275
3556,2430,5676,8106,2.3358024691358024
3609,2462,5741,8203,2.331844029244517
4553,3047,7239,10286,2.375779455201838
4719,3169,7433,10602,2.3455348690438624
4748,3183,7450,10633,2.3405592208608232
4748,3228,7510,10738,2.3265179677819083
4757,3237,7526,10763,2.324992276799506
4761,3239,7534,10773,2.3260265514047544
4773,3249,7549,10798,2.3234841489689133
4896,3357,7740,11097,2.3056300268096517
5025,3472,7923,11395,2.2819700460829493
5035,3481,7937,11418,2.2800919276070095
5053,3497,7953,11450,2.2742350586216755
5076,3515,7971,11486,2.267709815078236
5090,3529,8036,11565,2.2771323321054124
5137,3557,8085,11642,2.2729828507168963
5152,3566,8100,11666,2.2714526079641053
5186,3578,8111,11689,2.26690888764673
5222,3615,8164,11779,2.2583679114799446
5303,3684,8299,11983,2.25271444082519
5355,3722,8365,12087,2.2474476088124664
6356,4145,9644,13789,2.326658624849216
6865,4438,10476,14914,2.3605227579990986
6923,4487,10548,15035,2.3507911745041232
7029,4561,10652,15213,2.3354527515895636
7044,4578,10662,15240,2.3289646133682833
7088,4614,10701,15315,2.3192457737321197
7127,4678,10762,15440,2.300555793073963
7337,4734,10909,15643,2.304393747359527
7391,4806,11048,15854,2.2987931751976696
8205,5248,11926,17174,2.272484756097561
8252,5278,11964,17242,2.266767715043577
8308,5355,12079,17434,2.2556489262371615
8339,5384,12112,17496,2.24962852897474
8800,5659,12634,18293,2.2325499204806505
8864,5714,12734,18448,2.2285614280714037
8977,5771,12980,18751,2.2491769190781494
9007,5794,13001,18795,2.2438729720400414
9056,5838,13074,18912,2.239465570400822
9071,5843,13093,18936,2.240800958411775
9117,5883,13172,19055,2.238993710691824
9130,5894,13185,19079,2.2370206990159485
9166,5927,13232,19159,2.2324953602159607
9219,5960,13275,19235,2.2273489932885906
9341,6028,13373,19401,2.218480424684804
9394,6073,13465,19538,2.2171908447225426
9427,6098,13502,19600,2.21416857986225
9481,6138,13540,19678,2.2059302704463994
9587,6163,13578,19741,2.2031478176212884
9650,6195,13627,19822,2.199677158999193
9711,6233,13740,19973,2.2043959570030482
9753,6268,13791,20059,2.20022335673261
9807,6309,13873,20182,2.1989221746711047
9873,6359,13945,20304,2.1929548671174715
10202,6553,14472,21025,2.208454143140546
10295,6627,14671,21298,2.2138222423419345
10327,6652,14759,21411,2.21873120865905
10371,6687,14839,21526,2.2190818005084494
10515,6808,15153,21961,2.2257638072855466
10976,7174,15991,23165,2.2290214664064676
10981,7177,15996,23173,2.228786401003205
10984,7182,16000,23182,2.227791701475912
11010,7199,16022,23221,2.225586887067648
11031,7214,16037,23251,2.2230385361796507
11059,7249,16074,23323,2.217409297834184
11116,7288,16159,23447,2.217206366630077
11150,7339,16206,23545,2.2082027524185857
11327,7428,16346,23774,2.200592353257943
11374,7468,16394,23862,2.195232994108195
11520,7541,16547,24088,2.194271316801485
11563,7564,16619,24183,2.1971179270227394
11598,7585,16660,24245,2.196440342781806
12382,8078,17658,25736,2.1859371131468186
12475,8078,17658,25736,2.1859371131468186
12634,8199,17856,26055,2.177826564215148
12663,8214,17876,26090,2.176284392500609
12725,8221,17886,26107,2.1756477314195353
13102,8439,18326,26765,2.1715843109373147
13279,8561,18584,27145,2.170774442238056
13409,8564,18967,27531,2.2147361046240075
13452,8607,19058,27665,2.214244219821076
13665,8768,19690,28458,2.2456660583941606
14025,9011,20471,29482,2.2717789368549552
14082,9053,20579,29632,2.2731691152104276
14190,9106,20686,29792,2.271688996266198
14240,9129,20709,29838,2.268485047650345
14280,9153,20769,29922,2.269092100950508
14338,9160,20799,29959,2.2706331877729258
14483,9210,20909,30119,2.2702497285559176
14529,9235,20952,30187,2.2687601515971845
14550,9249,20968,30217,2.267055897934912
14624,9283,21017,30300,2.2640310244533017
14849,9419,21506,30925,2.2832572459921434
14924,9457,21579,31036,2.2818018399069473
14954,9490,21618,31108,2.277976817702845
14962,9490,21618,31108,2.277976817702845
15018,9535,21680,31215,2.27372836916623
15114,9567,21785,31352,2.277098358942197
15492,9682,22198,31880,2.2927081181574054
15502,9682,22214,31896,2.294360669283206
15556,9729,22304,32033,2.2925274951176893
15584,9746,22332,32078,2.2914016006566795
15640,9797,22385,32182,2.2848831274880066
15681,9807,22402,32209,2.284286733965535
15963,9909,22627,32536,2.2834796649510545
16260,10038,22796,32834,2.270970312811317
16334,10067,22903,32970,2.275057117313996
16451,10104,22954,33058,2.271773555027712
16524,10148,23023,33171,2.268722901064249
16570,10158,23045,33203,2.268655247095885
16576,10161,23053,33214,2.268772758586753
16589,10174,23071,33245,2.2676430115981914
16606,10186,23103,33289,2.268113096406833
16642,10215,23178,33393,2.2690161527165933
16732,10255,23338,33593,2.275767918088737
16788,10279,23409,33688,2.2773616110516586
16839,10321,23499,33820,2.2768142621838967
17002,10498,23740,34238,2.261383120594399
17039,10536,23813,34349,2.2601556567957477
17053,10552,23834,34386,2.258718726307809
17150,10584,23943,34527,2.26218820861678
17177,10598,23954,34552,2.260237780713342
17231,10619,24072,34691,2.2668801205386573
17232,10619,24072,34691,2.2668801205386573
17262,10644,24093,34737,2.263528748590755
17324,10673,24143,34816,2.2620631500046846
17346,10690,24199,34889,2.2637043966323667
17495,10791,24330,35121,2.254656658326383
17509,10799,24340,35139,2.2539123992962313
18077,11102,25524,36626,2.299045217078004
18097,11109,25542,36651,2.299216851201728
18098,11109,25544,36653,2.2993968854082274
18212,11203,25821,37024,2.304829063643667
18220,11204,25833,37037,2.3056943948589788
18266,11231,25959,37190,2.31137031430861
18273,11241,25968,37209,2.3101147584734454
18303,11244,25985,37229,2.311010316613305
18316,11251,25990,37241,2.3100168873877878
18351,11271,26045,37316,2.3107976222163074
18739,11510,26624,38134,2.3131190269331015
18777,11530,26683,38213,2.3142237640936685
18780,11532,26689,38221,2.31434269857787
19949,12255,28492,40747,2.3249286005711953
19984,12263,28496,40759,2.32373807388078
20013,12274,28523,40797,2.323855303894411
20052,12312,28590,40902,2.3221247563352825
20141,12374,28738,41112,2.322450299014062
20189,12396,28829,41225,2.3256695708293
20365,12590,29158,41748,2.3159650516282766
20421,12618,29266,41884,2.3193850055476304
20477,12670,29345,42015,2.3161010260457773
20558,12734,29452,42186,2.312863200879535
20580,12740,29461,42201,2.312480376766091
21074,13037,30245,43282,2.3199355679987725
21209,13088,30475,43563,2.328468826405868
21221,13095,30482,43577,2.327758686521573
21303,13143,30554,43697,2.3247356006999924
21329,13150,30563,43713,2.3241825095057034
23285,14320,33439,47759,2.3351256983240223
23351,14357,33497,47854,2.333147593508393
23434,14409,33601,48010,2.331945311957804
23507,14444,33688,48132,2.3323179174743838
23517,14444,33704,48148,2.333425643865965
24058,14557,34064,48621,2.3400425911932405
24223,14697,34303,49000,2.3340137443015583
24238,14716,34326,49042,2.332563196520794
24282,14752,34400,49152,2.331887201735358
24323,14770,34433,49203,2.3312796208530804
24350,14793,34462,49255,2.3296153586155612
24487,14855,34616,49471,2.330259171995961
24626,14963,34761,49724,2.3231303882911183
24666,14980,34860,49840,2.3271028037383177
24722,15012,34916,49928,2.3258726352251533
24860,15114,35168,50282,2.3268492788143442
24906,15126,35195,50321,2.326788311516594
25285,15432,36791,52223,2.3840720580611716
25554,15586,37153,52739,2.383741819581676
26429,16055,38536,54591,2.4002491435689817
26818,16221,38888,55109,2.3973861044325258
26865,16246,38934,55180,2.396528376215684
26934,16301,39077,55378,2.3972148947917304
26961,16312,39097,55409,2.396824423737126
27137,16402,39330,55732,2.397878307523473
27157,16412,39366,55778,2.398610772605411
27162,16417,39370,55787,2.398123895961503
27174,16432,39396,55828,2.397517039922103
27189,16437,39399,55836,2.3969702500456287
27206,16443,39411,55854,2.3968253968253967
27594,16634,40329,56963,2.4244920043284837
27596,16634,40329,56963,2.4244920043284837
27602,16638,40338,56976,2.42445005409304
28375,17119,41507,58626,2.4246159238273264
28397,17122,41510,58632,2.4243663123466885
28432,17141,41546,58687,2.423779242751298
28504,17210,41648,58858,2.419988378849506
28654,17263,41962,59225,2.4307478422058737
28655,17263,41964,59227,2.430863696924057
28658,17266,41970,59236,2.4307888335456966
28798,17400,42099,59499,2.4194827586206897
28996,17520,42319,59839,2.4154680365296803
29518,17805,43085,60890,2.419825891603482
29568,17814,43154,60968,2.4224767037161783
29627,17841,43198,61039,2.4212768342581694
29718,17946,43361,61307,2.4161930235149893
29813,18009,43475,61484,2.4140707424065746
29891,18051,43594,61645,2.4150462578250513
29895,18052,43602,61654,2.4153556392643476
29981,18129,43732,61861,2.4122676374868997
30052,18183,43833,62016,2.4106583072100314
30084,18191,43859,62050,2.4110274311472706
30116,18208,43911,62119,2.4116322495606326
30140,18208,43913,62121,2.4117420913884007
30205,18229,43968,62197,2.411980909539744
30360,18328,44190,62518,2.4110650371017024
30375,18341,44220,62561,2.4109917670792216
30630,18503,44650,63153,2.413122196400584
30654,18507,44652,63159,2.4127087048143947
30676,18523,44681,63204,2.41219024995951
30694,18534,44697,63231,2.411621884104888
30735,18556,44751,63307,2.411672774304807
30739,18562,44763,63325,2.4115397047731926
30790,18586,44838,63424,2.412460992144625
31090,18719,45248,63967,2.417223142261873
31110,18730,45267,63997,2.4168179391350773
31116,18735,45268,64003,2.4162263143848413
31348,18900,45661,64561,2.415925925925926
31406,18934,45742,64676,2.4158656385338544
31492,18961,45785,64746,2.414693317862982
31512,18973,45810,64783,2.4144837400516526
31530,18980,45820,64800,2.4141201264488936
31542,19001,45850,64851,2.413030893110889
31620,19058,46013,65071,2.4143666701647604
31862,19229,46534,65763,2.419990639138801
31947,19315,46761,66076,2.4209681594615584
31965,19320,46766,66086,2.4206004140786748
32193,19558,47241,66799,2.415431025667246
32234,19572,47297,66869,2.416564479869201
32277,19625,47362,66987,2.4133503184713376
32285,19631,47370,67001,2.4130202231164994
32710,19666,47815,67481,2.431353605206956
33032,19882,48435,68317,2.4361231264460317
33233,19905,48757,68662,2.449485054006531
33282,19946,48814,68760,2.447307730873358
33288,19951,48828,68779,2.4473961204952133
33820,20166,49278,69444,2.4436179708420114
33833,20177,49301,69478,2.443425682708034
33836,20177,49307,69484,2.443723050998662
33867,20190,49324,69514,2.4429915799900943
33917,20222,49374,69596,2.441598259321531
33948,20222,49374,69596,2.441598259321531
33967,20234,49399,69633,2.4413857863002866
33987,20257,49428,69685,2.4400454163992693
33995,20257,49428,69685,2.4400454163992693
34040,20296,49473,69769,2.4375739061884114
34119,20328,49574,69902,2.4387052341597797
34458,20549,50192,70741,2.4425519489999514
34505,20583,50239,70822,2.4408006607394452
34506,20583,50241,70824,2.440897828304912
34604,20639,50397,71036,2.4418334221619267
34674,20668,50434,71102,2.440197406618928
34712,20688,50472,71160,2.4396751740139213
34749,20721,50531,71252,2.4386371314125768
34822,20749,50619,71368,2.4395874499975903
34823,20749,50621,71370,2.439683840185069
35032,20876,50869,71745,2.4367215941751295
35076,20890,50934,71824,2.4382000957395884
35109,20894,50940,71834,2.438020484349574
35130,20919,50961,71880,2.4361107127491755
35228,20921,51249,72170,2.4496438984752165
35278,20946,51302,72248,2.449250453547217
35553,21157,51772,72929,2.4470388051236
35595,21163,51780,72943,2.446723054387374
35645,21215,51907,73122,2.4467122319113837
35678,21228,51959,73187,2.4476634633502923
35698,21246,51983,73229,2.446719382471995
35908,21351,52298,73649,2.4494403072455624
35976,21387,52467,73854,2.453219245335952
36170,21532,52700,74232,2.4475199702767974
36227,21554,52786,74340,2.449011784355572
36283,21570,52811,74381,2.4483541956420956
36373,21658,52968,74626,2.4456551851509833
36390,21669,52995,74664,2.445659698186349
36458,21719,53123,74842,2.445922924628206
36461,21719,53123,74842,2.445922924628206
36482,21730,53151,74881,2.4459733087896915
36571,21770,53270,75040,2.446945337620579
36796,21867,53742,75609,2.457675950061737
37437,22144,54441,76585,2.458498916184971
37559,22308,54722,77030,2.4530213376367223
37599,22320,54740,77060,2.4525089605734767
37671,22353,54853,77206,2.4539435422538363
37716,22370,54904,77274,2.454358515869468
37740,22387,54926,77313,2.4534774645999913
37842,22477,55202,77679,2.455932731236375
37917,22512,55264,77776,2.4548685145700073
37940,22523,55310,77833,2.4557119389068953
37965,22541,55335,77876,2.454860032829067
38060,22580,55440,78020,2.4552701505757306
38098,22609,55490,78099,2.454332345526118
38114,22633,55516,78149,2.452878540184686
38177,22660,55618,78278,2.4544571932921446
38197,22669,55641,78310,2.4544973311570866
38282,22724,55840,78564,2.45731385319486
38315,22750,55878,78628,2.456175824175824
38387,22824,56042,78866,2.455397826848931
38407,22834,56065,78899,2.455329771393536
38434,22853,56096,78949,2.4546449043889207
38601,22922,56320,79242,2.4570281825320652
38645,22955,56348,79303,2.454715748203006
38699,23003,56434,79437,2.4533321740642524
38786,23067,56600,79667,2.453721767026488
38791,23067,56613,79680,2.45428534269736
39019,23220,56934,80154,2.451937984496124
39177,23264,57217,80481,2.4594652682255846
39357,23331,57351,80682,2.4581458145814583
39640,23533,58047,81580,2.4666213402456125
39814,23621,58225,81846,2.4649676135642014
41099,23621,58225,81846,2.4649676135642014
41164,23639,58250,81889,2.4641482296205424
41196,23653,58257,81910,2.4629856677799857
41242,23677,58288,81965,2.4617983697258943
41307,23733,58518,82251,2.465680697762609
41471,23826,58744,82570,2.46554184504323
41472,23826,58746,82572,2.465625786955427
41511,23834,58787,82621,2.466518419065201
41515,23837,58790,82627,2.4663338507362504
41678,23903,58994,82897,2.4680584027109567
42335,24315,59898,84213,2.4634176434299815
43004,24545,60515,85060,2.4654715828070892
43306,24793,60948,85741,2.4582745129673698
43566,24862,61197,86059,2.4614672994932025
43609,24882,61246,86128,2.4614580821477374
43662,24917,61304,86221,2.460328289922543
43750,24924,61530,86454,2.46870486278286
43776,24931,61563,86494,2.469335365609081
44160,25047,61875,86922,2.4703557312252964
44160,25047,61875,86922,2.4703557312252964
44194,25062,61917,86979,2.470553028489346
45291,25062,61917,86979,2.470553028489346
45659,25155,62350,87505,2.4786324786324787
45941,25260,62521,87781,2.4750989707046713
45945,25260,62527,87787,2.475336500395883
45961,25260,62527,87787,2.475336500395883
45975,25275,62544,87819,2.474540059347181
46030,25293,62703,87996,2.479065354050528
46119,25333,62809,88142,2.479335254411242
46457,25516,63097,88613,2.4728405706223544
48413,26474,65800,92274,2.4854574299312535
48534,26519,65899,92418,2.484973038199027
48538,26520,65903,92423,2.485030165912519
48554,26531,65914,92445,2.4844144585579135
48559,26532,65924,92456,2.4846977235036936
48592,26539,65938,92477,2.4845698782923247
56820,26546,90616,117162,3.4135462969938972
56873,26565,90716,117281,3.4148691887822324
56920,26590,90813,117403,3.4153065062053405
57994,27437,93571,121008,3.410394722455079
58012,27454,93593,121047,3.409084286442777
58047,27479,93628,121107,3.4072564503802902
58089,27516,93715,121231,3.405836604157581
58132,27555,93794,121349,3.4038831428052987
58261,27651,93999,121650,3.3994792231745685
59024,27847,94651,122498,3.398965777283011
59150,27904,94864,122768,3.3996559633027523
59229,27979,95034,123013,3.3966188927409844
59282,28002,95061,123063,3.3947932290550673
59393,28076,95244,123320,3.392363584556205
59434,28142,95329,123471,3.3874280434937103
59457,28150,95353,123503,3.387317939609236
59478,28162,95389,123551,3.387152901072367
59490,28165,95393,123558,3.386934138114681
59591,28165,95393,123558,3.386934138114681
59596,28166,95396,123562,3.3869204004828517
59604,28173,95398,123571,3.386149859794839
59685,28231,95534,123765,3.384010484927916
59694,28240,95564,123804,3.38399433427762
59709,28252,95591,123843,3.3835126716692625
59899,28368,95896,124264,3.380428652002256
59947,28404,95982,124386,3.3791719476130124
59953,28408,95983,124391,3.378731343283582
60347,28623,96541,125164,3.3728470111448834
60351,28623,96550,125173,3.3731614435943125
60444,28689,96749,125438,3.3723378298302484
60495,28689,96749,125438,3.3723378298302484
60568,28761,96885,125646,3.368624178575154
60607,28780,96928,125708,3.3678943710910354
60643,28797,96986,125783,3.3679202694725143
60672,28808,97013,125821,3.367571507914468
60691,28827,97043,125870,3.3663926180317065
60761,28868,97122,125990,3.364348067063877
62576,29630,98923,128553,3.3386095173810326
62630,29668,99014,128682,3.337400566266685
63284,30072,100211,130283,3.332368981111998
63287,30074,100213,130287,3.3322138724479617
63353,30116,100313,130429,3.33088723602072
63372,30128,100342,130470,3.330523101433882
63801,30242,101017,131259,3.3402883407182067
63812,30257,101029,131286,3.339028985028258
63831,30266,101069,131335,3.3393576951034163
64111,30393,101405,131798,3.336459053071431
64118,30393,101405,131798,3.336459053071431
64157,30434,101480,131914,3.334428599592561
64354,30446,102643,133089,3.3713131445838536
64512,30521,102817,133338,3.3687297270731626
64553,30521,102817,133338,3.3687297270731626
64567,30535,102852,133387,3.368331422957262
64595,30546,102894,133440,3.3684934197603615
64870,30685,103667,134352,3.3784259410135244
64905,30708,103699,134407,3.376937605835613
64933,30729,103726,134455,3.3755084773341144
65421,30956,104354,135310,3.3710427703837706
65474,30984,104402,135386,3.369545571908082
65536,31036,104496,135532,3.366928727928857
65654,31155,104692,135847,3.360359492858289
65887,31268,104984,136252,3.357554048867852
65907,31275,105009,136284,3.3576019184652277
65967,31308,105129,136437,3.357895745496359
66475,31516,105534,137050,3.348584845792613
66488,31524,105547,137071,3.348147443217866
66510,31538,105587,137125,3.347929481894857
66535,31556,105609,137165,3.3467169476486247
66566,31577,105656,137233,3.3459796687462395
66579,31592,105701,137293,3.3458153963028616
66638,31636,105752,137388,3.342774054874194
66668,31648,105773,137421,3.3421701213346813
66681,31651,105789,137440,3.3423588512211304
66904,31755,106373,138128,3.34980318060148
66951,31776,106405,138181,3.348596424974824
67008,31809,106492,138301,3.347857524599956
67057,31837,106554,138391,3.346860571033703
67071,31838,106578,138416,3.3475092656573904
67378,32086,107182,139268,3.340460013713146
67499,32176,107597,139773,3.3440141720537047
67908,32176,107597,139773,3.3440141720537047
68032,32226,107903,140129,3.348321231303916
68102,32240,107983,140223,3.349348635235732
68113,32248,107999,140247,3.3490138923344084
68274,32344,108209,140553,3.3455664110808807
68492,32503,108635,141138,3.3423068639817863
68526,32520,108688,141208,3.342189421894219
68610,32568,108866,141434,3.342729059199214
69391,32869,109708,142577,3.337734643585141
69622,32946,109922,142868,3.3364293085655317
69643,32970,109949,142919,3.3348195329087047
69657,32974,109969,142943,3.3350215321162127
69691,32991,110014,143005,3.334667030402231
69885,33050,110352,143402,3.3389409984871405
69907,33058,110380,143438,3.3389799745901145
69946,33088,110428,143516,3.3374032882011604
70198,33240,110930,144170,3.3372442839951866
70549,33496,111538,145034,3.329890136135658
70556,33499,111557,145056,3.330159109227141
70599,33513,111585,145098,3.329603437472026
70683,33554,111725,145279,3.3297073374262385
70818,33693,112025,145718,3.324874603033271
70936,33757,112287,146044,3.326332316260331
70949,33758,112313,146071,3.3270039694294686
70958,33762,112327,146089,3.327024465375274
70974,33771,112344,146115,3.32664120103047
70979,33773,112347,146120,3.3265330293429662
71015,33796,112404,146200,3.3259557344064388
71034,33820,112443,146263,3.324748669426375
71075,33848,112481,146329,3.3231210115811867
71086,33859,112502,146361,3.3226616261555275
71214,34005,112695,146700,3.3140714600794
71228,34009,112705,146714,3.313975712311447
71285,34037,112802,146839,3.314099362458501
71304,34047,112828,146875,3.3138896231679738
71596,34191,113185,147376,3.3103740750489896
71792,34360,113475,147835,3.3025320139697323
71866,34374,113531,147905,3.302816081922383
72174,34577,114050,148627,3.298435376117072
72216,34626,114124,148750,3.2959048114133886
72249,34626,114188,148814,3.2977531334835093
72392,34703,114379,149082,3.295939832291156
72428,34710,114398,149108,3.295822529530395
72474,34724,114435,149159,3.295559267365511
72558,34818,114624,149442,3.292090298121661
72625,34897,114758,149655,3.288477519557555
72649,34913,114773,149686,3.2874001088419784
72706,34951,114897,149848,3.2873737518239823
72732,34970,114930,149900,3.2865313125536173
72787,34990,114998,149988,3.286596170334381
72797,34996,115010,150006,3.286375585781232
72989,35092,115337,150429,3.286703522170295
73014,35115,115378,150493,3.2857183539797807
73026,35127,115395,150522,3.2850798531044494
73047,35141,115430,150571,3.2847670811872174
73098,35159,115478,150637,3.2844506385278307
73152,35195,115547,150742,3.2830515698252594
73182,35217,115602,150819,3.2825623988414687
73377,35304,115802,151106,3.280138227962837
73378,35304,115804,151108,3.2801948787672783
73394,35304,115830,151134,3.280931339225017
73395,35304,115832,151136,3.2809879900294585
73812,35523,116576,152099,3.281704810967542
74040,35523,117050,152573,3.295048278580075
74077,35524,117124,152648,3.297038621776827
74235,35699,117431,153130,3.2894758956833523
74622,35699,117431,153130,3.2894758956833523
75078,35920,118451,154371,3.2976336302895324
75354,36098,118930,155028,3.294642362457754
75374,36111,118962,155073,3.2943424441305975
75396,36127,118998,155125,3.2938799236028453
76023,36427,119824,156251,3.289428171411316
76043,36435,119829,156264,3.288843145327295
76054,36453,119837,156290,3.287438619592352
76088,36470,119869,156339,3.286783657800932
76129,36486,119898,156384,3.2861371484953135
76190,36514,120011,156525,3.2867119461028644
76222,36546,120068,156614,3.2853937503420347
76232,36551,120090,156641,3.285546223085552
76235,36554,120096,156650,3.285440717842097
76266,36577,120143,156720,3.2846597588648603
76304,36596,120184,156780,3.2840747622691007
76475,36606,121178,157784,3.31033163962192
76487,36617,121203,157820,3.3100199360952565
76490,36620,121209,157829,3.3099126160567995
76525,36633,121255,157888,3.30999372150793
76550,36644,121285,157929,3.309818797074555
76615,36685,121388,158073,3.308927354504566
76652,36704,121404,158108,3.3076503923278118
77053,36953,121876,158829,3.298135469380023
77066,36963,121896,158859,3.297784270757244
77088,36975,121923,158898,3.297444219066937
77243,37072,122099,159171,3.293563875701338
77767,37188,123247,160435,3.314160481875874
78184,37468,123997,161465,3.3094106971282162
78249,37502,124058,161560,3.308036904698416
78282,37508,124073,161581,3.3079076463687747
78337,37518,124347,161865,3.3143291220214297
78461,37638,124558,162196,3.309368191721133
78551,37682,124676,162358,3.308635422748262
78618,37734,124776,162510,3.306726029575449
78684,37766,124811,162577,3.304850924111635
78694,37766,124827,162593,3.3052745856061008
78764,37793,124948,162741,3.3061148890006087
78815,37844,125072,162916,3.3049360532713243
78849,37870,125143,163013,3.304541853710061
78881,37888,125190,163078,3.3042124155405403
78952,37941,125293,163234,3.3023114836193037
78972,37980,125349,163329,3.3003949447077408
78981,37983,125351,163334,3.300186925729932
79099,38083,125555,163638,3.296877872016385
79114,38090,125568,163658,3.296613284326595
79163,38126,125637,163763,3.2953102869432933
79478,38310,126139,164449,3.2925867919603236
79645,38452,126432,164884,3.2880474357640694
82225,39583,129511,169094,3.2718843948159564
82274,39630,129568,169198,3.2694423416603584
82293,39646,129609,169255,3.26915703980225
82318,39649,129631,169280,3.269464551438876
82364,39681,129712,169393,3.2688692321262063
82409,39726,129754,169480,3.2662236318783666
82466,39742,129802,169544,3.2661164511096574
82509,39758,129870,169628,3.2665124000201216
82542,39773,129905,169678,3.2661604606139845
82620,39784,130022,169806,3.2681982706615726
82675,39799,130072,169871,3.268222819668836
82692,39805,130084,169889,3.2680316543147847
82697,39810,130088,169898,3.2677216779703593
83477,39827,131532,171359,3.3025836743917445
83509,39838,131565,171403,3.302500125508309
83727,39971,132036,172007,3.303294888794376
83734,39971,132036,172007,3.303294888794376
83776,39984,132143,172127,3.3048969587835133
84895,40502,133669,174171,3.3003061577206063
84917,40511,133684,174195,3.299943225296833
84929,40516,133707,174223,3.3001036627505185
84943,40541,133759,174300,3.2993512740188944
85161,40625,133879,174504,3.2954830769230767
85214,40673,133951,174624,3.293364148206427
85265,40694,133997,174691,3.2927950066348846
85323,40719,134097,174816,3.2932292050394163
85366,40725,134166,174891,3.294438305709024
85458,40788,134286,175074,3.2922918505442778
85541,40807,134517,175324,3.296419731908741
85547,40807,134528,175335,3.2966892935035657
85615,40832,134609,175441,3.2966545846394983
85693,40866,134685,175551,3.2957715460284835
85763,40934,134859,175793,3.2945473200762203
85783,40934,134880,175814,3.295060341036791
85790,40937,134883,175820,3.2948921513545204
86132,41024,135125,176149,3.2938036271450857
86200,41045,135214,176259,3.294286758435863
86237,41076,135260,176336,3.292920440159704
86242,41076,135260,176336,3.292920440159704
86262,41076,135281,176357,3.2934316876034666
86305,41104,135404,176508,3.2941806150253017
86332,41125,135444,176569,3.2934711246200608
87061,41237,136169,177406,3.3021073307951596
88930,41497,139916,181413,3.371713617851893
88942,41504,139930,181434,3.371482266769468
88954,41511,139957,181468,3.3715641637156417
88980,41524,139992,181516,3.371351507561892
89004,41536,140025,181561,3.371171995377504
89025,41547,140046,181593,3.370784894216189
89060,41567,140080,181647,3.369980994538937
89100,41601,140186,181787,3.3697747650296868
89148,41625,140270,181895,3.36984984984985
89169,41640,140281,181921,3.368900096061479
89193,41647,140287,181934,3.368477921578985
89227,41664,140318,181982,3.3678475422427034
89619,41959,141129,183088,3.363497700135847
89660,41968,141159,183127,3.363491231414411
89695,41993,141191,183184,3.362250851332365
89763,42053,141303,183356,3.3601169952203174
89864,42118,141454,183572,3.3585165487440047
89902,42142,141497,183639,3.35762422286555
89911,42152,141526,183678,3.357515657620042
90033,42245,141864,184109,3.358125221919754
90282,42260,141931,184191,3.358518693800284
90298,42262,141955,184217,3.3589276418532013
90395,42320,142129,184449,3.35843572778828
90768,42506,142623,185129,3.355361596009975
90934,42618,142829,185447,3.3513773522924586
90979,42653,142889,185542,3.350033995264108
90992,42659,142897,185556,3.349750345765255
91015,42673,142935,185608,3.349541864879432
91088,42723,143084,185807,3.349109379023009
91159,42762,143207,185969,3.3489312941396565
91213,42800,143327,186127,3.3487616822429906
91321,42858,143462,186320,3.3473797190722854
91802,43099,144428,187527,3.3510754309844777
92076,43197,144632,187829,3.3481954765377226
92090,43210,144652,187862,3.3476510067114096
92259,43284,144769,188053,3.3446308104611404
92357,43285,145058,188343,3.3512302183204343
92378,43298,145114,188412,3.351517391103515
92451,43298,145236,188534,3.3543350732135435
92603,43373,145388,188761,3.352039287114103
92639,43407,145439,188846,3.350588614739558
92720,43452,145533,188985,3.34928196630765
92806,43491,145609,189100,3.3480260283736865
92822,43494,145641,189135,3.3485308318388745
93034,43631,146049,189680,3.3473676972794575
93255,43782,146419,190201,3.344273902517016
