loc,misses,hits,total,ratio
23,35,12,47,0.34285714285714286
95,118,100,218,0.847457627118644
122,141,113,254,0.8014184397163121
364,216,211,427,0.9768518518518519
834,717,1156,1873,1.612273361227336
869,763,1227,1990,1.6081258191349934
901,791,1255,2046,1.586599241466498
933,811,1264,2075,1.5585696670776819
994,837,1277,2114,1.5256869772998805
1844,1332,2138,3470,1.605105105105105
1988,1461,2280,3741,1.5605749486652978
2612,1760,3019,4779,1.715340909090909
2617,1766,3022,4788,1.7112117780294451
2661,1784,3043,4827,1.7057174887892377
2706,1824,3156,4980,1.730263157894737
2738,1849,3181,5030,1.7203893996755002
2746,1856,3194,5050,1.7209051724137931
2747,1856,3194,5050,1.7209051724137931
2909,1973,3397,5370,1.7217435377597567
3173,2172,3868,6040,1.7808471454880295
3516,2376,4246,6622,1.787037037037037
3547,2412,4274,6686,1.7719734660033168
3745,2528,4393,6921,1.737737341772152
3761,2539,4408,6947,1.7361165813312327
3820,2573,4475,7048,1.7392149242129809
3861,2609,4516,7125,1.7309313913376774
3944,2638,4550,7188,1.7247915087187262
4016,2661,4794,7455,1.8015783540022547
4045,2673,4802,7475,1.7964833520389076
4098,2735,4867,7602,1.7795246800731261
4207,2821,4984,7805,1.7667493796526055
4210,2828,4990,7818,1.7644978783592644
4226,2847,5019,7866,1.7629083245521602
4263,2887,5054,7941,1.7506061655697955
4302,2922,5097,8019,1.74435318275154
4348,2948,5126,8074,1.7388059701492538
4359,2954,5127,8081,1.7356127285037237
4377,2966,5142,8108,1.7336480107889414
4877,3190,5891,9081,1.8467084639498432
4909,3222,5928,9150,1.8398510242085662
4924,3246,5961,9207,1.8364140480591498
4954,3269,5985,9254,1.8308351177730193
4978,3287,6022,9309,1.8320657134164893
5374,3476,6362,9838,1.8302646720368239
5392,3487,6376,9863,1.8285058789790651
5419,3513,6399,9912,1.821520068317677
5509,3585,6519,10104,1.818410041841004
5619,3676,6768,10444,1.841131664853101
5749,3766,7090,10856,1.8826340945300053
5826,3834,7168,11002,1.8695878977569118
6123,4045,7520,11565,1.8590852904820767
6172,4081,7545,11626,1.8488115657926978
6216,4134,7633,11767,1.8463957426221578
6238,4160,7653,11813,1.8396634615384615
6311,4221,7717,11938,1.828239753612888
6356,4274,7824,12098,1.8306036499766027
6441,4399,7960,12359,1.8095021595817231
6467,4412,7982,12394,1.8091568449682685
6480,4436,8056,12492,1.8160504959422903
6797,4681,8422,13103,1.7991882076479384
7374,5085,9360,14445,1.8407079646017699
7404,5133,9428,14561,1.8367426456263394
7501,5188,9491,14679,1.829414032382421
7508,5192,9493,14685,1.8283898305084745
7515,5195,9495,14690,1.8277189605389799
7566,5235,9577,14812,1.829417382999045
7677,5302,9725,15027,1.8342135043379857
7696,5322,9756,15078,1.8331454340473505
7803,5436,9968,15404,1.8337012509197939
7874,5478,10119,15597,1.8472070098576123
7887,5479,10123,15602,1.847599926993977
8033,5580,10315,15895,1.8485663082437276
8055,5589,10321,15910,1.8466630882089818
8061,5594,10337,15931,1.847872720772256
8092,5630,10429,16059,1.852397868561279
8221,5760,10590,16350,1.8385416666666667
8308,5777,10745,16522,1.8599619179504934
8329,5779,10745,16524,1.8593182211455268
8408,5804,10794,16598,1.8597518952446588
8409,5804,10796,16600,1.8600964851826327
8425,5819,10806,16625,1.8570201065475167
8449,5846,10878,16724,1.860759493670886
8566,5924,10999,16923,1.8566846725185686
8680,6046,11224,17270,1.85643400595435
8751,6094,11311,17405,1.8560879553659337
8765,6112,11340,17452,1.8553664921465969
8818,6151,11412,17563,1.8553080799869939
8842,6181,11472,17653,1.8560103543116
8876,6193,11483,17676,1.8541902147585985
9069,6316,11738,18054,1.858454718176061
9098,6348,11760,18108,1.8525519848771266
9140,6395,11862,18257,1.854886630179828
9347,6617,12232,18849,1.8485718603596797
9392,6651,12273,18924,1.8452864230942716
9405,6657,12290,18947,1.8461769565870512
9415,6657,12290,18947,1.8461769565870512
9458,6683,12312,18995,1.842286398324106
9511,6729,12411,19140,1.8444048149799377
9536,6740,12427,19167,1.8437685459940654
9630,6822,12602,19424,1.847258868367048
11478,7820,15620,23440,1.9974424552429668
11488,7824,15620,23444,1.9964212678936606
11551,7838,15654,23492,1.997193161520796
11695,7856,16470,24326,2.0964867617107945
11717,7863,16472,24335,2.094874729746916
11736,7869,16481,24350,2.0944211462701743
11913,7991,16739,24730,2.094731573019647
12972,8409,17646,26055,2.0984659293613985
13022,8463,17771,26234,2.099846390168971
13038,8488,17812,26300,2.0984919886899154
13042,8494,17824,26318,2.0984224158229337
13116,8503,18242,26745,2.1453604610137598
13152,8523,18300,26823,2.1471312917986625
13326,8614,18500,27114,2.147666589273276
13367,8630,18530,27160,2.1471610660486675
13377,8646,18536,27182,2.143881563728892
13971,8808,18894,27702,2.1450953678474116
14043,8844,18948,27792,2.1424694708276797
14072,8855,18964,27819,2.1416149068322983
14264,8969,19310,28279,2.15297134574646
36058,8972,84685,93657,9.438809629959875
36085,8998,84711,93709,9.41442542787286
36139,9037,84788,93825,9.38231714064402
36197,9071,84844,93915,9.353323779076177
36206,9077,84853,93930,9.348132642943703
36208,9082,84855,93937,9.343206342215371
36232,9122,84902,94024,9.307388730541549
36336,9183,85095,94278,9.26657954916694
36351,9188,85121,94309,9.264366565084893
36369,9202,85147,94349,9.25309715279287
36437,9211,85221,94432,9.252089892519813
36450,9220,85258,94478,9.2470715835141
36481,9250,85306,94556,9.22227027027027
36531,9282,85375,94657,9.19790993320405
36629,9284,85663,94947,9.226949590693666
36654,9306,85689,94995,9.207930367504835
36812,9390,85854,95244,9.143130990415335
36838,9398,85903,95301,9.140561821664184
37357,9528,86258,95786,9.053106633081445
37394,9560,86328,95888,9.030125523012552
37485,9623,86538,96161,8.992829678894315
37496,9639,86559,96198,8.980080921257391
37784,9857,86898,96755,8.81586689662169
37843,9877,86923,96800,8.800546724713982
37921,9928,86989,96917,8.761986301369863
38311,10092,87275,97367,8.647938961553706
38835,10461,88170,98631,8.428448523085747
38890,10493,88249,98742,8.410273515677119
38931,10522,88306,98828,8.392510929481087
39117,10633,88547,99180,8.327565127433461
39159,10645,88563,99208,8.319680601221231
39201,10695,88643,99338,8.28826554464703
39309,10767,88787,99554,8.2462152874524
39426,10852,88962,99814,8.197751566531515
39715,11054,89478,100532,8.094626379591098
39732,11082,89506,100588,8.076700956506047
39751,11091,89520,100611,8.071409250743846
39838,11171,89682,100853,8.028108495210814
39906,11225,89756,100981,7.996080178173719
39961,11254,89822,101076,7.9813399680113735
40073,11357,89996,101353,7.9242757770538
40107,11373,90028,101401,7.9159412643981355
40127,11382,90040,101422,7.910736250219645
40197,11423,90100,101523,7.887595202661298
40388,11544,90345,101889,7.826143451143452
40438,11572,90392,101964,7.811268579329416
40631,11672,90682,102354,7.769191226867718
41134,12208,91878,104086,7.526048492791612
41326,12235,92311,104546,7.544830404577033
41333,12244,92316,104560,7.53969291081346
41416,12281,92457,104738,7.528458594576989
41483,12291,92781,105072,7.548694166463266
42339,12782,94021,106803,7.355734626818964
42400,12826,94073,106899,7.334554810541088
42452,12850,94107,106957,7.323501945525292
42483,12872,94137,107009,7.313315724052206
42494,12880,94142,107022,7.30916149068323
42513,12895,94163,107058,7.302287708414114
42551,12921,94197,107118,7.290225214766659
42725,13046,94487,107533,7.242603096734631
42880,13128,94658,107786,7.210390006093845
42907,13147,94676,107823,7.2013387084505975
42936,13156,94705,107861,7.198616600790514
42991,13165,94759,107924,7.197797189517661
43223,13176,96159,109335,7.29804189435337
43323,13183,96170,109353,7.295001137829022
43481,13297,96423,109720,7.2514852974355115
43508,13303,96436,109739,7.249191911598888
43528,13327,96455,109782,7.237562842350116
43538,13332,96466,109798,7.235673567356736
43554,13340,96479,109819,7.2323088455772115
43736,13452,96773,110225,7.193948855188819
43771,13480,96807,110287,7.1815281899109795
43949,13661,97137,110798,7.110533635897811
44067,13773,97372,111145,7.069774195890511
44067,13773,97372,111145,7.069774195890511
44155,13793,97406,111199,7.061987964909737
44171,13793,97432,111225,7.063872979047343
44261,13874,97555,111429,7.031497765604728
44279,13883,97567,111450,7.0278037888064535
44349,13941,97698,111639,7.007962126102862
44433,14019,97840,111859,6.979099793137884
44435,14023,97846,111869,6.977536903658276
44680,14092,98791,112883,7.010431450468351
44993,14315,99354,113669,6.940551868669228
45046,14350,99510,113860,6.934494773519163
45071,14387,99564,113951,6.920414262876208
45112,14427,99633,114060,6.906009565398212
45120,14427,99633,114060,6.906009565398212
45314,14615,100029,114644,6.8442695860417375
45417,14698,100252,114950,6.8207919444822425
45467,14733,100323,115056,6.8094074526573
45566,14787,100374,115161,6.787989450192737
45577,14790,100381,115171,6.787085868830291
45596,14796,100389,115185,6.784874290348743
45871,14936,101064,116000,6.766470273165506
46137,15175,101666,116841,6.699571663920922
46198,15241,101749,116990,6.67600551144938
46207,15246,101762,117008,6.674668765577857
46464,15461,102262,117723,6.614190543949292
46525,15468,102266,117734,6.611455908973364
46553,15478,102361,117839,6.6133221346427185
46556,15480,102368,117848,6.612919896640827
46852,15684,102909,118593,6.561400153022189
46863,15685,102925,118610,6.562001912655403
47086,15860,103228,119088,6.508701134930643
47115,15874,103260,119134,6.504976691445131
47129,15892,103279,119171,6.4988044299018375
47137,15892,103279,119171,6.4988044299018375
47218,15907,103308,119215,6.494499277047841
47295,15910,103324,119234,6.494280326838466
47339,15946,103368,119314,6.482378025837201
47435,15986,103451,119437,6.471349931189791
47459,15997,103495,119492,6.469650559479902
47513,16028,103573,119601,6.462003993012228
47832,16220,103967,120187,6.40980271270037
47894,16257,104047,120304,6.400135326320969
47945,16260,104055,120315,6.399446494464945
47967,16279,104107,120386,6.395171693592973
47974,16280,104121,120401,6.395638820638821
47991,16294,104168,120462,6.393028108506199
48021,16317,104220,120537,6.387203530060673
48040,16332,104246,120578,6.382929218711731
48082,16359,104313,120672,6.376490005501559
48098,16373,104409,120782,6.37690099554144
48106,16376,104423,120799,6.376587689301417
48145,16395,104474,120869,6.372308630680085
48247,16438,104777,121215,6.3740722715658835
48366,16533,104952,121485,6.34803121030666
48430,16558,105026,121584,6.342915811088296
48455,16574,105055,121629,6.338542295161096
48522,16617,105113,121730,6.325630378528014
48589,16672,105210,121882,6.310580614203455
48956,16834,105577,122411,6.271652607817512
48959,16836,105580,122416,6.2710857685911146
48971,16844,105593,122437,6.268879126098314
49010,16857,105616,122473,6.265409028890075
49280,17018,105837,122855,6.219120930779175
49393,17075,105916,122991,6.20298682284041
49401,17075,105916,122991,6.20298682284041
49450,17112,105988,123100,6.193782141187471
49651,17232,106240,123472,6.165273909006499
49824,17299,106362,123661,6.148447887161107
49843,17317,106396,123713,6.1440203268464515
49907,17367,106485,123852,6.13145621005355
50036,17452,106653,124105,6.111219344487738
50274,17635,107002,124637,6.067592855117664
50306,17652,107067,124719,6.065431679129843
50349,17671,107108,124779,6.0612302642748
50400,17686,107158,124844,6.058916657243017
50442,17723,107212,124935,6.049314450149523
50468,17746,107246,124992,6.04339005973177
50529,17777,107298,125075,6.035776565224729
50581,17802,107336,125138,6.029434894955623
50614,17823,107388,125211,6.025248274701228
50783,17862,107481,125343,6.017299294591871
50908,17956,107782,125738,6.002561817776788
50923,17963,107793,125756,6.00083504982464
50956,17987,107831,125818,5.9949407905709675
51028,18040,107967,126007,5.984866962305987
51226,18160,108187,126347,5.957433920704846
51243,18172,108203,126375,5.954380365397315
51275,18187,108266,126453,5.952933413977017
51331,18240,108365,126605,5.941063596491228
51363,18269,108399,126668,5.933493896765012
51383,18280,108425,126705,5.931345733041575
51413,18287,108431,126718,5.929403401323344
51426,18303,108448,126751,5.925148882696826
51516,18341,108487,126828,5.914999182160187
51537,18356,108498,126854,5.910764872521247
51584,18374,108526,126900,5.906498312833351
51640,18402,108588,126990,5.900880339093577
51654,18411,108605,127016,5.898919124436478
51689,18419,108633,127052,5.897877192029969
51724,18432,108708,127140,5.897786458333333
53243,19363,111850,131213,5.776480917213242
53279,19373,111873,131246,5.7746864192432765
53530,19561,112244,131805,5.738152446193958
53596,19607,112343,131950,5.729739378793288
53811,19689,112710,132399,5.7245162273350605
53877,19753,112830,132583,5.712043740191364
55281,20129,115505,135634,5.738238362561479
57411,20134,124097,144231,6.163554186947452
57446,20147,124172,144319,6.163299746860575
57482,20163,124216,144379,6.160591181867778
57648,20238,124430,144668,6.14833481569325
57664,20249,124523,144772,6.149587633957233
57751,20316,124693,145009,6.1376747391218744
57790,20345,124742,145087,6.131334480216269
57826,20381,124823,145204,6.124478681124577
57845,20391,124838,145229,6.122210779265362
58656,20933,126005,146938,6.019442984760904
58736,20993,126141,147134,6.0087171914447675
58937,21167,126464,147631,5.974583077431851
58945,21167,126464,147631,5.974583077431851
58965,21169,126471,147640,5.974349284330861
58994,21191,126513,147704,5.970128828276155
59010,21194,126536,147730,5.970368972350665
59150,21227,126625,147852,5.965280067838131
59283,21295,126728,148023,5.951068325898098
59350,21362,126858,148220,5.93848890553319
59370,21374,126875,148249,5.9359502198933285
59536,21374,127164,148538,5.949471320295686
59572,21387,127192,148579,5.947164165147052
59578,21393,127208,148601,5.946244098536905
59761,21467,127389,148856,5.934178040713654
59777,21470,127398,148868,5.933768048439683
59828,21486,127437,148923,5.931164479195755
59864,21516,127494,149010,5.925543781372002
59887,21526,127524,149050,5.924184706866115
60043,21560,127633,149193,5.919897959183674
60121,21569,128025,149594,5.93560202141963
60176,21586,128107,149693,5.934726211433336
60179,21590,128117,149707,5.934089856415007
60204,21607,128140,149747,5.930485490813163
60237,21625,128181,149806,5.927445086705203
60262,21646,128215,149861,5.9232652684098674
60319,21677,128277,149954,5.9176546570097335
60474,21733,128406,150139,5.908342152487001
60505,21756,128453,150209,5.90425629711344
60572,21782,128558,150340,5.902029198420714
60672,21813,128646,150459,5.897675697978269
60731,21848,128739,150587,5.892484437934822
60767,21878,128787,150665,5.886598409361002
60827,21929,128841,150770,5.8753705139313235
60912,21983,128984,150967,5.867443024155029
60990,22014,129082,151096,5.863632234032888
61178,22109,129266,151375,5.846759238319237
61191,22109,129273,151382,5.847075851463205
61303,22160,129454,151614,5.841787003610109
61329,22176,129495,151671,5.839420995670996
61345,22176,129521,151697,5.840593434343434
61356,22176,129521,151697,5.840593434343434
61639,22384,130211,152595,5.817146175839886
61702,22423,130314,152737,5.811621995272711
61752,22557,130349,152906,5.778649643126302
61791,22605,130441,153046,5.77044901570449
61865,22648,130690,153338,5.770487460261392
61900,22687,130769,153456,5.76404989641645
62129,22874,131137,154011,5.733015650957419
62146,22885,131156,154041,5.731090233777584
62166,22885,131177,154062,5.732007865414027
62178,22890,131181,154071,5.730930537352556
62191,22901,131188,154089,5.7284834723374525
62658,23133,131797,154930,5.697358751567026
62668,23154,131830,154984,5.693616653709942
62922,23305,132275,155580,5.675820639347779
62962,23320,132317,155637,5.6739708404802744
62969,23327,132330,155657,5.67282548120204
63528,23681,133559,157240,5.639922300578523
63624,23715,133624,157339,5.634577271768922
64506,24432,136682,161114,5.594384413883431
64529,24451,136729,161180,5.591959429062206
64544,24471,136765,161236,5.588860283600997
64625,24486,136805,161291,5.587070162541861
64635,24493,136820,161313,5.586085820438493
64673,24527,136881,161408,5.5808292901700165
64687,24536,136909,161445,5.579923377893707
64768,24574,137012,161586,5.575486286318873
64832,24606,137113,161719,5.572340079655369
64863,24623,137161,161784,5.570442269422897
65145,24728,137332,162060,5.553704302814623
65289,24782,137453,162235,5.5464853522718105
65358,24802,137493,162295,5.543625514071445
65669,24903,137690,162593,5.529052724571337
65939,25020,138042,163062,5.517266187050359
65940,25020,138044,163064,5.517346123101519
66014,25039,138079,163118,5.514557290626622
66049,25052,138089,163141,5.5120948427271275
66134,25104,138192,163296,5.504780114722753
66154,25115,138250,163365,5.504678478996616
66179,25132,138287,163419,5.502427184466019
66263,25168,138380,163548,5.498251748251748
66273,25178,138391,163569,5.496504885217253
66682,25178,138391,163569,5.496504885217253
66721,25195,138428,163623,5.494264735066482
67168,25306,140026,165332,5.533312257962539
67199,25322,140050,165372,5.530763762735961
67432,25532,140559,166091,5.505209149302836
67507,25580,140655,166235,5.498631743549648
67601,25666,140823,166489,5.486752902672797
67643,25689,140859,166548,5.483241854490249
67686,25703,140923,166626,5.482745204839902
68739,26190,142141,168331,5.427300496372661
68779,26215,142222,168437,5.425214571810033
70531,27047,144952,171999,5.359263504270344
70544,27059,144969,172028,5.357515059684394
70588,27117,145051,172168,5.3490799129697235
70699,27217,145223,172440,5.335746041077268
70700,27217,145225,172442,5.335819524561855
70705,27219,145230,172449,5.3356111539733275
70726,27241,145254,172495,5.332183106347051
70771,27258,145286,172544,5.330031550370533
70835,27302,145394,172696,5.325397406783386
70894,27332,145440,172772,5.32123518220401
70901,27334,145445,172779,5.32102875539621
70928,27358,145477,172835,5.317530521236932
71054,27433,145538,172971,5.305216345277586
71126,27460,145630,173090,5.303350327749453
71131,27464,145649,173113,5.3032697349257205
71414,27588,145973,173561,5.291177323473974
71429,27596,145991,173587,5.290295695028265
71708,27702,146198,173900,5.277525088441267
71781,27737,146291,174028,5.2742185528355625
71801,27745,146307,174052,5.273274463867364
73579,28456,148102,176558,5.204596570143379
73615,28487,148141,176628,5.2003018920911295
73692,28539,148249,176788,5.194610883352605
73738,28555,148272,176827,5.192505690772194
73764,28575,148301,176876,5.189886264216973
73790,28595,148333,176928,5.187375415282392
73982,28739,148581,177320,5.17001287449111
74036,28758,148622,177380,5.168022811043883
74110,28783,148720,177503,5.166938818052323
74144,28805,148774,177579,5.164867210553723
74235,28807,148799,177606,5.165376470996633
74249,28829,148829,177658,5.162475285302993
74346,28907,148966,177873,5.153284671532846
74401,28955,149015,177970,5.146434121913313
74423,28966,149069,178035,5.1463439895049365
74465,28994,149156,178150,5.144374698213423
74515,29001,149173,178174,5.143719182097169
74563,29032,149276,178308,5.1417745935519426
74580,29040,149298,178338,5.141115702479339
74630,29054,149336,178390,5.13994630687685
74658,29074,149373,178447,5.137683153332874
75062,29283,149898,179181,5.118942731277533
75260,29287,150057,179344,5.123672619250862
75269,29296,150076,179372,5.122747132714363
75340,29315,150134,179449,5.121405423844449
75360,29339,150162,179501,5.118170353454446
75569,29413,150348,179761,5.111617312072893
75588,29425,150363,179788,5.110042480883602
76769,29474,151795,181269,5.150132320010857
76807,29494,151838,181332,5.148097918220655
76837,29511,151884,181395,5.146691064348887
76910,29569,151963,181532,5.139267476072914
77028,29647,152236,181883,5.134954632846494
77048,29661,152275,181936,5.133845790769024
77372,29786,152747,182533,5.128147451823004
77567,29858,153074,182932,5.126733203831469
77617,29878,153148,183026,5.125778164535779
77685,29924,153280,183204,5.122309851624115
77739,29969,153377,183346,5.117855116954186
77773,29975,153384,183359,5.117064220183487
77829,29983,153408,183391,5.116499349631458
77932,30027,153519,183546,5.112698571285843
77933,30027,153521,183548,5.112765178006461
77958,30040,153561,183601,5.111884154460719
77983,30054,153595,183649,5.110634191788114
78052,30090,153667,183757,5.106912595546693
78212,30175,153858,184033,5.098856669428335
78227,30191,153878,184069,5.096816932198338
78405,30365,154468,184833,5.087041001152643
78415,30376,154485,184861,5.085758493547537
78438,30389,154568,184957,5.086314126822205
78475,30401,154648,185049,5.086937929673366
78568,30446,154713,185159,5.081554227156277
78727,30491,154812,185303,5.0773014988029255
79514,30761,155285,186046,5.048112870192776
79535,30780,155309,186089,5.045776478232619
79568,30799,155344,186143,5.043800123380629
79844,30944,155996,186940,5.041235780765254
79871,30960,156037,186997,5.039954780361757
79897,30975,156134,187109,5.040645682001614
79927,30992,156165,187157,5.038881001548787
80040,31035,156242,187277,5.034380538102143
80111,31077,156372,187449,5.031759822376677
80288,31198,156664,187862,5.021603948971088
80330,31219,156733,187952,5.0204362727826
80337,31219,156733,187952,5.0204362727826
80350,31230,156759,187989,5.019500480307396
80461,31242,156861,188103,5.020837334357595
80985,31254,158111,189365,5.0589044602290905
81041,31319,158222,189541,5.0519492959545325
81103,31350,158284,189634,5.048931419457735
81215,31430,158468,189898,5.041934457524658
81230,31444,158474,189918,5.039880422338125
81263,31476,158654,190130,5.040475282755115
81307,31499,158706,190205,5.038445664941745
81342,31520,158740,190260,5.036167512690355
81353,31525,158751,190276,5.035717684377478
81369,31527,158756,190283,5.035556824309322
81385,31529,158780,190309,5.035998604459387
81488,31535,158988,190523,5.04163627715237
81676,31663,159354,191017,5.032814325869311
81693,31663,159410,191073,5.034582951710198
81694,31663,159412,191075,5.034646116918801
82021,31841,159803,191644,5.01878081718539
82048,31848,159824,191672,5.018337101230847
82093,31884,159901,191785,5.015085936519885
82231,31963,160213,192176,5.012451897506492
82438,32071,160524,192595,5.005269558167815
82535,32071,160713,192784,5.011162732686851
83103,32387,161461,193848,4.98536449810109
83227,32466,161796,194262,4.983552023655516
83455,32662,162262,194924,4.967913783601739
83484,32662,162298,194960,4.9690159818749615
83580,32710,162421,195131,4.96548456129624
83591,32716,162429,195145,4.964818437461792
83600,32721,162440,195161,4.964395953668897
83645,32754,162525,195279,4.961989375343469
84067,32947,163045,195992,4.9487054967068325
84074,32953,163051,196004,4.94798652626468
84288,32963,163350,196313,4.955556229712101
84296,32976,163379,196355,4.9544820475497335
84351,32999,163398,196397,4.951604594078608
84480,33072,163538,196610,4.944908079342041
84493,33078,163547,196625,4.94428320938388
84503,33084,163566,196650,4.943960826985855
84543,33103,163596,196699,4.942029423315107
84552,33107,163617,196724,4.942066632434228
84579,33119,163729,196848,4.943657719134031
84614,33127,163808,196935,4.944848612913937
84632,33133,163817,196950,4.944224790993873
84669,33146,163882,197028,4.944246666264406
84797,33296,164249,197545,4.932994954348871
84856,33320,164317,197637,4.931482593037215
84873,33331,164336,197667,4.930425129759083
84888,33342,164377,197719,4.930028192669906
84914,33345,164400,197745,4.930274403958615
84945,33357,164437,197794,4.92960997691639
85365,33572,165204,198776,4.920886452996545
85396,33589,165250,198839,4.919765399386704
85413,33599,165281,198880,4.919223786422215
85444,33616,165295,198911,4.917152546406473
85496,33646,165378,199024,4.915235094810676
85519,33663,165403,199066,4.913495529216053
85537,33674,165445,199119,4.913137732375127
85557,33674,165469,199143,4.913850448417176
85573,33679,165483,199162,4.91353662519671
85633,33734,165617,199351,4.909497836011146
85646,33746,165637,199383,4.90834469270432
86517,33781,165837,199618,4.909179716408632
86546,33793,165896,199689,4.909182375048087
86556,33800,165902,199702,4.908343195266272
86652,33853,166069,199922,4.90559182347207
86690,33867,166104,199971,4.904597395694925
86707,33883,166133,200016,4.903137266475814
86721,33890,166141,200031,4.9023605783416935
86738,33900,166155,200055,4.901327433628318
86786,33920,166229,200149,4.900619103773585
86825,33936,166246,200182,4.898809523809524
86868,33956,166306,200262,4.897691129697256
86889,33963,166354,200317,4.898094985719754
87168,34116,166999,201115,4.895034587876656
87224,34153,167109,201262,4.892952302872368
87565,34388,167581,201969,4.873240665348377
87646,34433,167697,202130,4.8702407574129465
87689,34457,167723,202180,4.867603099515338
87696,34463,167734,202197,4.867074833879813
87741,34493,167821,202314,4.865363986895892
87764,34509,167875,202384,4.8646729838592835
87922,34558,167949,202507,4.859916661843856
87965,34583,168003,202586,4.857964896047191
88157,34583,168463,203046,4.871266229072088
88280,34688,168661,203349,4.8622290129151295
88715,34721,170063,204784,4.8979868091356815
89049,34896,170562,205458,4.8877235213204955
89096,34907,170589,205496,4.886956770848254
89129,34926,170616,205542,4.8850712935921665
89145,34926,170642,205568,4.885815724675028
89165,34936,170662,205598,4.884989695443096
89223,34958,170770,205728,4.885004862978431
89228,34960,170778,205738,4.884954233409611
89260,34973,170880,205853,4.886054956680868
89389,35055,171024,206079,4.878733418913137
89436,35084,171067,206151,4.875926348192908
89448,35088,171076,206164,4.8756269949840405
89475,35102,171148,206250,4.875733576434391
89488,35110,171157,206267,4.874878951865566
89510,35118,171208,206326,4.875220684549234
89564,35180,171343,206523,4.870466173962479
89566,35181,171346,206527,4.870413007020835
89593,35182,171378,206560,4.871184128247399
89633,35205,171435,206640,4.869620792501065
89681,35223,171518,206741,4.869488686369702
89841,35282,171664,206946,4.865483816110197
89934,35366,171924,207290,4.86127919470678
89943,35377,171944,207321,4.860332984707578
90584,35644,172651,208295,4.843760520704747
90587,35649,172655,208304,4.843193357457432
90743,35668,172790,208458,4.844398340248962
90748,35674,172799,208473,4.84383584683523
90826,35697,172867,208564,4.84261982799675
90841,35699,172875,208574,4.842572621081823
90912,35729,172995,208724,4.841865151557558
90983,35785,173090,208875,4.836942853150761
91025,35798,173107,208905,4.835661210123471
91045,35812,173134,208946,4.834524740310511
91078,35844,173191,209035,4.831798906372057
91148,35866,173309,209175,4.8321251324374055
91837,36304,174479,210783,4.806054429263993
91879,36322,174520,210842,4.804801497714884
91899,36322,174535,210857,4.805214470568801
92068,36433,174781,211214,4.797326599511432
92111,36454,174878,211332,4.797223898611949
92153,36478,174940,211418,4.795767311804375
93151,37024,176003,213027,4.753754321521176
93172,37030,176043,213073,4.75406427221172
93251,37080,176141,213221,4.75029665587918
93283,37095,176194,213289,4.749804555870063
93608,37320,176681,214001,4.734217577706324
93628,37320,176702,214022,4.734780278670954
93669,37333,176756,214089,4.734577987303458
93689,37342,176764,214106,4.733651116705051
93814,37387,176873,214260,4.730869018642844
93863,37422,176943,214365,4.728314894981562
93898,37434,176985,214419,4.727921141208527
93914,37436,177009,214445,4.728309648466716
93926,37442,177054,214496,4.728753805886438
94004,37488,177114,214602,4.72455185659411
94062,37511,177154,214665,4.722721335075045
94080,37531,177185,214716,4.721030614691855
94099,37532,177209,214741,4.721544282212512
94181,37606,177421,215027,4.717890762112429
94663,37827,178221,216048,4.711475929891347
94824,37954,178458,216412,4.701954998155662
94854,37967,178506,216473,4.701609292280138
94891,38004,178561,216565,4.698479107462372
94894,38004,178570,216574,4.698715924639512
95194,38140,178977,217117,4.692632406921867
95201,38145,178991,217136,4.69238432297811
95354,38212,179182,217394,4.6891552391918765
95534,38262,179319,217581,4.686608122941823
95565,38280,179378,217658,4.685945663531871
96403,38718,180334,219052,4.657626943540472
96781,38965,181089,220054,4.647478506351854
96845,39008,181171,220179,4.644457547169812
96990,39064,181328,220392,4.64181855416752
97031,39079,181382,220461,4.641418664756007
97116,39127,181504,220631,4.638842742862985
